chrom	start	end	name	strand	count_m	count_valid_m	percent_m
chr11	67440294	67440370	.	.	1934	3894	49.666153
chr11	67484410	67484723	.	.	3230	5603	57.647686
chr11	67616066	67616081	.	.	1895	3517	53.88115
chr11	67616090	67616169	.	.	2012	4057	49.593296
chr11	67650440	67650574	.	.	3045	5932	51.331757
chr11	67650800	67650894	.	.	2300	4620	49.78355
chr11	67710848	67710892	.	.	2342	4365	53.654068
chr11	67990683	67990723	.	.	2271	4173	54.42128
chr11	67991154	67991197	.	.	2041	3631	56.21041
chr11	68014434	68014493	.	.	1733	3112	55.68766
chr11	68036362	68036396	.	.	2116	3682	57.468765
chr11	68147350	68147639	.	.	2119	4093	51.77132
chr11	68336747	68336834	.	.	2118	3685	57.476254
chr11	68381557	68381786	.	.	1870	3420	54.678364
chr11	68690950	68691056	.	.	2284	3675	62.149662
chr11	68870384	68870480	.	.	2256	4397	51.30771
chr11	68870564	68870871	.	.	2531	4886	51.801064
chr11	68962796	68963054	.	.	2762	4947	55.83182
chr11	69014466	69014527	.	.	1912	3306	57.834236
chr11	69442659	69442934	.	.	2145	3531	60.747665
chr11	69444473	69444500	.	.	2024	3846	52.626102
chr11	69558694	69558815	.	.	2356	4114	57.267868
chr11	69771821	69771954	.	.	1706	3201	53.295845
chr11	69912821	69912889	.	.	2130	3436	61.990685
chr11	70169154	70169224	.	.	1859	3640	51.07143
chr11	70443742	70443812	.	.	2108	3787	55.664116
chr11	70804523	70804656	.	.	2233	4233	52.752186
chr11	71567701	71567848	.	.	1748	3260	53.61963
chr11	72014251	72014459	.	.	3872	7476	51.7924
chr11	72164748	72164913	.	.	2157	3932	54.857574
chr11	72712534	72712590	.	.	2159	4077	52.955605
chr11	72822033	72822218	.	.	8706	17375	50.106476
chr11	72822242	72822276	.	.	2912	6163	47.249718
chr11	72822423	72822491	.	.	3032	5440	55.735294
chr11	73645797	73646050	.	.	2389	4246	56.26472
chr11	73957484	73957581	.	.	2147	4138	51.884968
chr11	73957699	73957794	.	.	2578	4300	59.953487
chr11	75143998	75144183	.	.	1683	3433	49.024178
chr11	76232089	76232476	.	.	2678	4463	60.00448
chr11	76767567	76767923	.	.	1959	3353	58.42529
chr11	77040324	77040367	.	.	1964	3616	54.31416
chr11	78078921	78078972	.	.	2101	3697	56.829865
chr11	78140252	78140449	.	.	3003	4947	60.703457
chr11	78903214	78903360	.	.	4602	8395	54.818344
chr11	78903377	78903516	.	.	8420	14404	58.455986
chr11	78903547	78903624	.	.	2285	3875	58.96774
chr11	78935026	78935059	.	.	2536	3981	63.70259
chr11	82971566	82972044	.	.	3238	6658	48.633224
chr11	85934671	85934732	.	.	3799	6688	56.803234
chr11	85934768	85934826	.	.	2409	4622	52.120293
chr11	85934837	85934917	.	.	2759	5082	54.28965
chr11	92228431	92229489	.	.	1833	3083	59.45508
chr11	92342126	92342333	.	.	2170	3729	58.192547
chr11	93744889	93745147	.	.	1934	3636	53.19032
chr11	95037921	95037965	.	.	2689	5470	49.15905
chr11	96046080	96046290	.	.	3316	5506	60.22521
chr11	102808054	102808220	.	.	2860	5185	55.159115
chr11	106164063	106164712	.	.	2776	4680	59.316242
chr11	107981415	107981575	.	.	3560	6075	58.600826
chr11	110094734	110095646	.	.	3142	6018	52.210037
chr11	110194311	110194462	.	.	2829	4978	56.830055
chr11	110208994	110209141	.	.	5107	9246	55.234695
chr11	111044982	111045167	.	.	2209	4023	54.90927
chr11	111911882	111912094	.	.	2341	3937	59.461517
chr11	114103453	114103622	.	.	2197	3749	58.60229
chr11	114131714	114131849	.	.	1812	3696	49.025974
chr11	114157717	114157832	.	.	2263	3872	58.445244
chr11	115129615	115129806	.	.	2032	3749	54.20112
chr11	115164806	115165042	.	.	2202	3844	57.28408
chr11	115700260	115700712	.	.	1933	3306	58.46945
chr11	116044304	116044800	.	.	1942	3309	58.688427
chr11	116062966	116063023	.	.	1673	3072	54.459637
chr11	116312820	116313012	.	.	1850	3570	51.820732
chr11	117139093	117139203	.	.	2855	5108	55.89272
chr11	117199300	117199414	.	.	2004	4111	48.74726
chr11	117529842	117530004	.	.	4128	6934	59.532738
chr11	117530074	117530319	.	.	2682	4906	54.66775
chr11	118612531	118612644	.	.	1827	3452	52.925842
chr11	118926621	118926796	.	.	2948	4833	60.997307
chr11	118971800	118971837	.	.	4385	7397	59.28079
chr11	119116143	119116188	.	.	2210	4251	51.987766
chr11	119322073	119322086	.	.	1816	3376	53.79147
chr11	119322433	119322800	.	.	2657	4730	56.17336
chr11	119705956	119706142	.	.	2194	4286	51.189922
chr11	119858132	119858422	.	.	3296	5843	56.409378
chr11	120026928	120026991	.	.	1998	4060	49.211823
chr11	120057797	120057882	.	.	2288	4019	56.92958
chr11	120062415	120062507	.	.	2078	3714	55.95046
chr11	120169948	120170041	.	.	1981	3662	54.09612
chr11	120170088	120170162	.	.	3079	5501	55.97164
chr11	120684740	120684803	.	.	2546	4710	54.055202
chr11	120867167	120867424	.	.	2440	4372	55.8097
chr11	121112405	121112463	.	.	2161	3907	55.31098
chr11	122334870	122335126	.	.	1847	3532	52.29332
chr11	122337610	122338329	.	.	2937	5027	58.424507
chr11	122556695	122556732	.	.	1604	3404	47.121033
chr11	122556874	122557079	.	.	5734	12017	47.715736
chr11	122632415	122632725	.	.	2491	4431	56.217556
chr11	122741322	122741487	.	.	2049	3542	57.848675
chr11	122746358	122746470	.	.	2449	4575	53.530056
chr11	122851728	122851903	.	.	2641	4445	59.415073
chr11	122998726	122998796	.	.	2060	3660	56.284153
chr11	123033964	123034021	.	.	2290	3828	59.82236
chr11	123064172	123064458	.	.	2482	4673	53.113632
chr11	123110367	123110562	.	.	1918	3686	52.034725
chr11	124872457	124872556	.	.	1765	2954	59.74949
chr11	124921373	124921393	.	.	1707	3330	51.261265
chr11	125262244	125262348	.	.	2266	4125	54.933334
chr11	125371148	125371245	.	.	1394	2883	48.352413
chr11	125933134	125933262	.	.	2338	4039	57.885616
chr11	126282009	126282115	.	.	1936	3731	51.889576
chr11	126358203	126358279	.	.	2443	4511	54.156506
chr11	126407362	126407453	.	.	2065	4139	49.891277
chr11	126443406	126443571	.	.	1839	3422	53.7405
chr11	126465558	126465651	.	.	1597	2860	55.839165
chr11	126586378	126586432	.	.	2271	3655	62.134064
chr11	126655624	126655933	.	.	2116	3980	53.16583
chr11	128361996	128362189	.	.	1764	3326	53.03668
chr11	128476668	128477103	.	.	3123	5810	53.752155
chr11	128482739	128482902	.	.	1968	3272	60.1467
chr11	128508054	128508209	.	.	2713	4657	58.256386
chr11	129618394	129618407	.	.	2035	3483	58.426643
chr11	129750520	129750572	.	.	2134	3579	59.625595
chr11	130072568	130072772	.	.	3258	5852	55.67327
chr11	130467601	130467836	.	.	1887	3400	55.5
chr11	131095661	131095958	.	.	2788	4710	59.193207
chr11	131842028	131842233	.	.	2049	4052	50.56762
chr11	133081820	133081982	.	.	4666	8006	58.281292
chr11	133082024	133082208	.	.	6232	10101	61.69686
chr11	133579615	133579667	.	.	2380	3889	61.198254
chr11	133717852	133718143	.	.	2425	4429	54.752766
chr11	133747199	133747610	.	.	2070	3739	55.362396
chr11	133918198	133918233	.	.	2589	4623	56.002594
chr11	133919377	133919774	.	.	17328	29844	58.06192
chr11	133945466	133945521	.	.	2021	4397	45.963158
chr11	133951199	133951243	.	.	1918	3420	56.081875
chr11	134032434	134032703	.	.	2871	5286	54.31328
chr11	134466581	134466725	.	.	3002	5187	57.87546
chr11	134734628	134734977	.	.	1703	2859	59.566284
chr11	134762446	134762526	.	.	3302	5445	60.64279
chr11	134942424	134942474	.	.	2250	4493	50.077896
chr12	21755	21998	.	.	4523	7760	58.286083
chr12	23599	23771	.	.	3249	6644	48.901264
chr12	185244	185457	.	.	1839	3590	51.225628
chr12	453055	453103	.	.	2784	5310	52.42938
chr12	916121	916287	.	.	2937	5616	52.29701
chr12	916336	916589	.	.	10503	17587	59.72025
chr12	1376024	1376144	.	.	1945	3634	53.52229
chr12	1662959	1663020	.	.	3346	6280	53.28025
chr12	1841238	1841313	.	.	2347	3818	61.471973
chr12	2230217	2230240	.	.	1783	3701	48.17617
chr12	2230280	2230376	.	.	3684	7378	49.932228
chr12	2341736	2341888	.	.	1890	3496	54.061783
chr12	2685770	2685920	.	.	3701	6217	59.53032
chr12	3014873	3014916	.	.	2150	3887	55.31258
chr12	3281912	3282079	.	.	1752	3356	52.20501
chr12	3540509	3540583	.	.	2592	4507	57.510536
chr12	3839154	3839247	.	.	6981	13301	52.484776
chr12	4242632	4242765	.	.	1904	3515	54.167854
chr12	5567159	5567272	.	.	2202	3610	60.99723
chr12	6182561	6182775	.	.	2211	4073	54.28431
chr12	6229896	6230370	.	.	5066	9360	54.12393
chr12	6333440	6333742	.	.	2088	3572	58.454643
chr12	6348110	6348197	.	.	1912	3575	53.482513
chr12	7639809	7639860	.	.	2183	4671	46.735172
chr12	7640073	7640128	.	.	1786	4067	43.914433
chr12	7640156	7640248	.	.	4403	9584	45.941154
chr12	7720231	7720319	.	.	1855	3314	55.97465
chr12	7863135	7863240	.	.	4712	8647	54.492886
chr12	7966627	7966776	.	.	3387	6355	53.29662
chr12	8227415	8227621	.	.	3796	7871	48.227673
chr12	8695179	8695212	.	.	2613	5142	50.816803
chr12	9362076	9362124	.	.	2376	3992	59.51904
chr12	9448995	9449123	.	.	2039	3655	55.78659
chr12	9973527	9973800	.	.	1981	3548	55.834274
chr12	10030608	10030787	.	.	3347	5862	57.096554
chr12	10674877	10674890	.	.	2457	4488	54.74599
chr12	11724366	11724806	.	.	1968	3765	52.27092
chr12	12009098	12009291	.	.	2466	4076	60.500492
chr12	13979859	13980046	.	.	1954	3449	56.654102
chr12	14260652	14260710	.	.	1838	3566	51.542343
chr12	14709117	14709392	.	.	2098	3898	53.822475
chr12	14709703	14709935	.	.	2857	4774	59.844994
chr12	14962663	14963008	.	.	1789	3353	53.355206
chr12	15279096	15279747	.	.	2691	5407	49.768818
chr12	19229315	19229395	.	.	1951	3959	49.28012
chr12	21775673	21775781	.	.	1662	3335	49.835083
chr12	24904224	24904265	.	.	2098	4010	52.319206
chr12	26277615	26277896	.	.	2373	4405	53.8706
chr12	27710093	27710114	.	.	2308	4774	48.345203
chr12	27822368	27822465	.	.	2158	3851	56.03739
chr12	27964090	27964468	.	.	2313	3822	60.518055
chr12	29316956	29317617	.	.	2536	4818	52.63595
chr12	31119742	31120387	.	.	12001	22628	53.036064
chr12	31120513	31120636	.	.	2530	4057	62.361355
chr12	31124157	31124320	.	.	2209	4257	51.891006
chr12	31362130	31362453	.	.	2335	4629	50.442863
chr12	31804760	31804899	.	.	2332	4104	56.82261
chr12	34219341	34219411	.	.	2253	3688	61.090023
chr12	34335675	34335705	.	.	1480	2850	51.929825
chr12	34341276	34341359	.	.	1723	3117	55.277508
chr12	34341447	34341488	.	.	1199	2576	46.545033
chr12	34345909	34345955	.	.	1284	2715	47.292816
chr12	34347491	34347550	.	.	1807	3193	56.59255
chr12	34350539	34350613	.	.	1385	2824	49.043907
chr12	34353053	34353191	.	.	1914	3679	52.02501
chr12	34353302	34353358	.	.	1855	3042	60.979618
chr12	34374082	34374112	.	.	1954	3191	61.234726
chr12	34604501	34604681	.	.	2051	3626	56.563705
chr12	34668682	34669310	.	.	3061	5260	58.193916
chr12	37371130	37371820	.	.	2501	4461	56.063663
chr12	37836339	37836836	.	.	2041	3509	58.164722
chr12	38053777	38053834	.	.	2316	3975	58.26415
chr12	43571983	43572053	.	.	3668	6467	56.718723
chr12	44654488	44654859	.	.	2796	4310	64.87239
chr12	48851288	48851345	.	.	2935	5334	55.024372
chr12	49265891	49265983	.	.	2305	4094	56.301903
chr12	49283460	49283526	.	.	2225	3894	57.139187
chr12	49549520	49549548	.	.	2301	4672	49.250854
chr12	49944323	49945011	.	.	2159	3876	55.701756
chr12	50081220	50081284	.	.	2444	4335	56.37832
chr12	50543321	50543446	.	.	2344	4368	53.663002
chr12	50843064	50843124	.	.	3606	6737	53.52531
chr12	51392520	51392828	.	.	7588	14036	54.06098
chr12	51887964	51887999	.	.	2710	4735	57.233368
chr12	52321166	52321223	.	.	2805	5035	55.71003
chr12	52359852	52360115	.	.	1902	3286	57.88192
chr12	52904225	52904276	.	.	1893	3838	49.322563
chr12	53009407	53009489	.	.	2185	3975	54.968555
chr12	53366455	53366472	.	.	2721	4866	55.918617
chr12	54030379	54030421	.	.	1872	3344	55.98086
chr12	54039328	54039496	.	.	2051	3557	57.66095
chr12	54058092	54058285	.	.	1958	3432	57.051285
chr12	54058716	54059219	.	.	1907	3523	54.13
chr12	54379165	54379204	.	.	2926	4801	60.945637
chr12	55842774	55843085	.	.	1934	3759	51.449852
chr12	56689784	56689849	.	.	3340	5926	56.361794
chr12	57039307	57039666	.	.	2352	3860	60.932644
chr12	57475812	57475859	.	.	2189	4363	50.171898
chr12	63822083	63822117	.	.	2123	3791	56.001057
chr12	63843296	63843403	.	.	2233	3855	57.92477
chr12	64147150	64147227	.	.	2418	4227	57.203693
chr12	64543368	64543432	.	.	2326	4029	57.73145
chr12	64543450	64543523	.	.	2851	4729	60.28759
chr12	65742563	65742584	.	.	1939	3536	54.835976
chr12	66962475	66962598	.	.	2329	3796	61.354057
chr12	67517210	67517414	.	.	2352	4462	52.711792
chr12	67719458	67719502	.	.	2042	3585	56.959553
chr12	72269598	72270407	.	.	1912	3458	55.292076
chr12	77646093	77646625	.	.	2299	3859	59.57502
chr12	79710836	79710957	.	.	4681	8160	57.365196
chr12	79710971	79711025	.	.	2998	4842	61.916565
chr12	80513334	80513383	.	.	2004	3638	55.085213
chr12	82730002	82730097	.	.	2291	3651	62.749935
chr12	84264854	84265839	.	.	1807	3240	55.771606
chr12	88434795	88434981	.	.	2137	3983	53.653027
chr12	92139583	92140323	.	.	2046	3573	57.262802
chr12	92405770	92405971	.	.	6079	9935	61.18772
chr12	94174428	94174521	.	.	1817	3445	52.743107
chr12	95842267	95842462	.	.	1801	2977	60.497147
chr12	95995884	95995978	.	.	1875	3484	53.81745
chr12	96078241	96078434	.	.	3008	5705	52.725677
chr12	96110236	96110338	.	.	3184	6133	51.915867
chr12	99238073	99238355	.	.	1985	3598	55.16954
chr12	102479332	102479534	.	.	3769	6416	58.743763
chr12	103301412	103301783	.	.	2004	3684	54.397392
chr12	104304170	104304205	.	.	1656	3519	47.058823
chr12	104668124	104668446	.	.	2579	4894	52.69718
chr12	104790716	104790770	.	.	2119	3651	58.038895
chr12	105500529	105500703	.	.	1722	3664	46.997814
chr12	106588675	106588972	.	.	2041	3511	58.131588
chr12	106898730	106898807	.	.	1891	3528	53.599773
chr12	107431405	107431557	.	.	2564	4876	52.584087
chr12	107843047	107843140	.	.	2203	3860	57.072536
chr12	107845911	107846039	.	.	2890	5011	57.67312
chr12	107864525	107864755	.	.	3517	6320	55.64873
chr12	108214313	108214588	.	.	2337	4078	57.307507
chr12	108240397	108240438	.	.	2873	5133	55.97117
chr12	108306040	108306180	.	.	2137	3632	58.838104
chr12	109613342	109613712	.	.	2334	4148	56.268078
chr12	110423057	110423135	.	.	2218	3975	55.79874
chr12	110429945	110430075	.	.	3110	5495	56.596905
chr12	110694744	110694948	.	.	2447	4530	54.017662
chr12	111068312	111068451	.	.	2262	4782	47.302383
chr12	111155654	111155790	.	.	2465	4969	49.607567
chr12	112408400	112408608	.	.	2190	3766	58.151882
chr12	112813624	112814142	.	.	2223	3824	58.132847
chr12	113246002	113246115	.	.	2132	3578	59.586365
chr12	113333062	113333156	.	.	1968	3650	53.91781
chr12	114674542	114674574	.	.	2264	4087	55.395157
chr12	114674616	114674642	.	.	2008	3437	58.423042
chr12	114799615	114799745	.	.	2112	4199	50.29769
chr12	114953168	114953248	.	.	2033	3471	58.57102
chr12	115230973	115231066	.	.	1673	2994	55.878426
chr12	115380509	115380658	.	.	2645	4795	55.161625
chr12	115881918	115882219	.	.	2147	3817	56.24836
chr12	116382967	116383252	.	.	2519	4547	55.399162
chr12	116604983	116605098	.	.	2419	4591	52.69005
chr12	116629431	116629581	.	.	1910	3438	55.555557
chr12	116658455	116658555	.	.	2371	3760	63.058514
chr12	116662695	116662781	.	.	2160	3689	58.552456
chr12	117040159	117040341	.	.	2628	5276	49.810463
chr12	117060474	117060588	.	.	2063	3688	55.93818
chr12	117362138	117362435	.	.	2151	3741	57.497997
chr12	118364724	118364859	.	.	2366	4273	55.370934
chr12	118876287	118876468	.	.	2088	3722	56.098873
chr12	118946398	118946524	.	.	2089	3655	57.154583
chr12	119020369	119020547	.	.	2220	3753	59.15268
chr12	119154288	119154304	.	.	2289	4146	55.20984
chr12	119156436	119156499	.	.	1784	3405	52.39354
chr12	119390707	119391302	.	.	2130	3546	60.067684
chr12	120259247	120259537	.	.	1891	3570	52.96919
chr12	120742245	120742477	.	.	2179	4204	51.831593
chr12	121014905	121015192	.	.	2127	3830	55.53525
chr12	121018381	121018510	.	.	3027	5159	58.674164
chr12	121535987	121536110	.	.	2894	5024	57.6035
chr12	121536218	121536252	.	.	1987	3235	61.421947
chr12	121791742	121792247	.	.	3635	6669	54.50592
chr12	122006714	122006810	.	.	2166	4021	53.867195
chr12	122825916	122825988	.	.	2092	4038	51.807827
chr12	123391338	123391394	.	.	1951	3826	50.993202
chr12	123434453	123434534	.	.	2544	4442	57.2715
chr12	123857171	123857223	.	.	1808	3806	47.50394
chr12	123944705	123944781	.	.	2104	3959	53.144733
chr12	124044891	124045013	.	.	2096	3718	56.374393
chr12	124248585	124248837	.	.	1804	3351	53.83468
chr12	124279945	124280043	.	.	2198	4142	53.06615
chr12	124423911	124424055	.	.	1791	3463	51.718163
chr12	124500871	124500914	.	.	2140	3853	55.541134
chr12	124518860	124518907	.	.	1653	3197	51.704723
chr12	124562625	124562716	.	.	1883	3427	54.94602
chr12	124593185	124593269	.	.	2319	4262	54.41108
chr12	124616651	124616752	.	.	2148	3964	54.18769
chr12	124655511	124655769	.	.	4896	9432	51.908398
chr12	124695007	124695316	.	.	4406	7948	55.43533
chr12	124721339	124721502	.	.	2398	4341	55.240726
chr12	124785091	124785192	.	.	1817	3171	57.300537
chr12	125066320	125066366	.	.	1946	3550	54.816902
chr12	125184305	125184450	.	.	1871	3659	51.134186
chr12	126190534	126190726	.	.	2060	4108	50.146057
chr12	126725659	126725903	.	.	1895	3720	50.94086
chr12	126998934	126999191	.	.	1918	3528	54.36508
chr12	128554942	128555290	.	.	2218	3977	55.770683
chr12	128583701	128583838	.	.	2041	3557	57.37981
chr12	128795897	128795940	.	.	2424	4540	53.39207
chr12	128846969	128847162	.	.	2585	4699	55.011707
chr12	129983531	129983853	.	.	2434	4226	57.595837
chr12	130085820	130085967	.	.	2129	3648	58.360744
chr12	130168551	130169096	.	.	1953	3462	56.412476
chr12	130222824	130222851	.	.	2006	3437	58.36485
chr12	130286199	130286348	.	.	1977	3413	57.925575
chr12	130337575	130337652	.	.	2605	4584	56.8281
chr12	130338807	130338850	.	.	1615	3394	47.58397
chr12	130686709	130686940	.	.	7142	12613	56.62412
chr12	130713152	130713640	.	.	2601	4606	56.469822
chr12	130978924	130979054	.	.	2249	4311	52.16887
chr12	131004180	131004277	.	.	3288	5273	62.355392
chr12	131142949	131143075	.	.	2499	4291	58.238174
chr12	131433281	131433332	.	.	1384	2180	63.486237
chr12	131433476	131433651	.	.	5325	9191	57.93711
chr12	131784110	131784295	.	.	1667	3440	48.459305
chr12	131808828	131809204	.	.	16736	26992	62.00356
chr12	131809244	131809477	.	.	3165	4948	63.965237
chr12	131832481	131832558	.	.	1995	3474	57.426598
chr12	131852350	131852402	.	.	1644	2909	56.514263
chr12	131875754	131875880	.	.	1482	3010	49.23588
chr12	132024737	132024803	.	.	1828	3570	51.204483
chr12	132167989	132168082	.	.	1782	3265	54.578865
chr12	132219692	132219816	.	.	2294	4161	55.130978
chr12	132228273	132228340	.	.	2167	3675	58.96599
chr12	132244063	132244139	.	.	2414	4411	54.72682
chr12	132283106	132283167	.	.	2056	3701	55.552555
chr12	132285229	132285311	.	.	2163	3794	57.011066
chr12	132328775	132328888	.	.	3298	6051	54.503387
chr12	132387542	132387823	.	.	3662	6255	58.545166
chr12	132397557	132397654	.	.	1927	3339	57.711887
chr12	132430982	132431017	.	.	1695	2899	58.468437
chr12	132445631	132445749	.	.	3142	5741	54.72914
chr12	132475430	132475527	.	.	1671	3151	53.030785
chr12	132482035	132482131	.	.	2165	3784	57.21459
chr12	132495954	132496069	.	.	1794	3299	54.38011
chr12	132556869	132557000	.	.	3927	7218	54.405655
chr12	132601169	132601274	.	.	2410	4427	54.438675
chr12	132603391	132603498	.	.	3976	7282	54.60038
chr12	132603537	132603612	.	.	5028	8879	56.628002
chr12	132604451	132604516	.	.	2174	3709	58.61418
chr12	132773750	132774024	.	.	2487	4651	53.47237
chr12	133235726	133235764	.	.	1460	2897	50.39696
chr12	133236235	133236259	.	.	1592	2955	53.87479
chr12	133236312	133236350	.	.	1520	3072	49.479164
chr13	16104043	16104478	.	.	78	145	53.793102
chr13	18182512	18183039	.	.	1854	3408	54.40141
chr13	18471233	18472561	.	.	1837	3331	55.1486
chr13	18484714	18485541	.	.	1570	2927	53.638535
chr13	18505556	18506351	.	.	2104	3541	59.418243
chr13	18600101	18600184	.	.	2215	4181	52.97776
chr13	18600351	18600412	.	.	1831	3369	54.34847
chr13	18609255	18609283	.	.	1702	3318	51.29596
chr13	18609546	18609559	.	.	2034	3210	63.364487
chr13	18628541	18628634	.	.	2760	4998	55.222088
chr13	18628809	18628862	.	.	1822	3182	57.259583
chr13	18878092	18878878	.	.	2117	3893	54.379654
chr13	19497204	19497278	.	.	1944	3568	54.484306
chr13	19565357	19565410	.	.	1914	3831	49.960846
chr13	19565443	19565488	.	.	2181	3764	57.94368
chr13	20119491	20119647	.	.	2773	4569	60.69162
chr13	20120849	20120922	.	.	3018	5129	58.841877
chr13	20121110	20121322	.	.	3358	5994	56.02269
chr13	20206985	20207099	.	.	2134	3715	57.442802
chr13	20394701	20394781	.	.	3066	5875	52.187233
chr13	20394866	20394945	.	.	2178	3801	57.300713
chr13	20431233	20431335	.	.	2749	5666	48.51747
chr13	20943289	20943338	.	.	1699	3656	46.471554
chr13	20980300	20980497	.	.	2336	4575	51.060112
chr13	23945705	23946032	.	.	11194	19139	58.487904
chr13	23946273	23946368	.	.	2754	4397	62.633617
chr13	24328458	24328515	.	.	2235	4185	53.405018
chr13	25034242	25034496	.	.	2043	3620	56.436462
